6146,-48.022,396.923,9.82231
6145,-38.2732,395.828,6.84078
6144,-38.9349,396.837,6.68957
6143,-42.395,398.649,7.59176
6142,-47.9418,396.494,6.24631
6141,-46.7102,396.325,5.51813
6140,-40.1001,397.156,5.31326
6139,-39.9512,393.433,8.72927
6138,-48.6124,395.354,6.59442
6137,-47.3175,394.363,7.7984
6136,-47.8923,396.001,6.3009
6135,-48.6649,397.815,5.6342
6134,-51.8123,393.29,7.38135
6133,-41.8442,398.892,8.12884
6132,-47.6834,394.721,6.01544
6131,-47.8132,400.086,6.7493
6130,-47.8118,395.116,5.25237
6129,-45.5749,399.778,6.47748
6128,-42.9915,392.374,7.73947
6127,-44.2303,393.871,5.00159
6126,-39.7875,396.642,8.44686
6125,-37.9172,396.311,8.17415
6124,-37.844,394.301,8.0977
6123,-43.6403,398.411,9.59871
6122,-46.4296,396.368,8.15618
6121,-42.2905,401.779,7.64432
6120,-40.545,397.882,9.30767
6119,-53.7893,401.16,9.85467
6118,-46.3999,398.623,5.48335
6117,-49.5988,394.494,7.05295
6116,-37.6352,397.86,9.18057
6115,-48.3832,393.623,8.18546
6114,-43.4681,400.4,6.80626
6113,-40.9333,398.831,7.85373
6112,-54.7773,394.728,9.92299
6111,-42.7867,392.77,9.47603
6110,-46.2493,394.521,7.04619
6109,-43.78,396.81,6.63543
6108,-45.5084,394.368,5.69773
6107,-41.979,398.963,9.06698
6106,-52.2063,399.667,7.4706
6105,-50.433,397.65,5.48816
6104,-50.2247,398.399,5.43837
6103,-45.2457,399.104,5.65273
6102,-44.2659,397.33,7.18851
6101,-40.7298,394.23,6.31751
6100,-49.0407,393.05,9.74394
6099,-44.5859,394.951,8.34421
6098,-38.799,389.629,9.01072
6097,-45.8109,390.208,7.35531
6096,-39.6721,390.941,8.00691
6095,-38.7501,393.398,8.74401
6094,-40.7915,395.521,9.43598
6093,-40.6108,393.036,6.24494
6092,-39.0844,392.193,7.9826
6091,-48.9728,390.169,5.80312
6090,-48.804,389.583,6.74502
6089,-47.4134,392.763,5.69094
6088,-43.0159,394.798,8.06889
6087,-52.9466,390.835,7.69864
6086,-46.5572,389.282,9.45263
6085,-39.2738,396.199,5.98256
6084,-48.0066,390.893,8.71125
6083,-53.6849,393.467,8.80932
6082,-47.1059,393.094,8.64059
6081,-44.53,392.811,6.82779
6080,-40.7795,393.742,8.14568
6079,-45.3499,392.815,6.20486
6078,-44.6659,395.805,9.51873
6077,-50.3792,396.674,7.64526
6076,-43.0677,392.145,6.55133
6075,-45.9321,391.125,8.01884
6074,-36.1597,393.592,8.49885
6073,-56.0568,397.345,9.82636
6072,-43.8607,394.339,5.13571
6071,-44.1392,390.418,9.69323
6070,-45.0166,389.211,9.25011
6069,-47.0356,390.878,5.66076
6068,-43.9928,395.019,7.72269
6067,-39.4699,396.793,9.43452
6066,-40.3472,396.009,7.54375
6065,-44.6815,395.389,9.05885
6064,-52.5966,396.593,7.13295
6063,-48.7318,391.946,6.53884
6062,-54.0422,391.825,9.77717
6061,-39.1472,391.991,6.45949
6060,-47.5645,391.948,5.40229
6059,-40.4492,391.232,7.54219
6058,-45.7302,392.42,8.61011
6057,-39.6044,390.947,7.10607
6056,-52.1076,390.606,8.13395
6055,-39.1881,391.756,6.47256
6054,-44.1221,389.147,9.31819
6053,-38.8197,392.097,7.07966
6052,-36.8634,394.262,9.39923
6051,-45.3542,390.664,8.26458
6050,-49.025,393.17,5.55235
6049,-42.5365,393.737,5.86632
6048,-43.6135,391.913,5.28068
6047,-42.1846,391.256,7.2059
6046,-45.1522,395.073,4.9688
6045,-44.3567,389.946,8.43552
6044,-43.112,393.241,5.69262
6043,-50.3242,395.787,9.84902
6042,-39.8242,390.433,6.17259
6041,-46.5603,391.145,7.08579
6040,-53.4035,392.804,7.84433
6039,-39.7962,393.006,5.18775
6038,-51.9981,392.09,8.41004
6037,-48.1044,386.741,5.4288
6036,-42.4922,385.451,6.29182
6035,-48.9284,387.851,8.17002
6034,-51.5559,385.451,9.84701
6033,-43.4681,387.816,5.53447
6032,-48.1092,392.492,8.15285
6031,-48.9636,386.312,6.31252
6030,-38.0964,385.614,9.02183
6029,-37.5058,392.102,6.97117
6028,-41.7917,392.466,6.50687
6027,-40.8455,388.573,9.39626
6026,-40.5815,386.47,8.64592
6025,-52.3396,388.781,7.09081
6024,-46.3658,388.001,6.44657
6023,-39.6988,391.086,9.08858
6022,-44.5165,387.394,9.4219
6021,-46.095,391.193,6.72844
6020,-44.8759,387.102,5.70638
6019,-41.4219,387.167,6.30825
6018,-42.8241,388.752,5.35324
6017,-46.1187,388.31,5.85265
6016,-46.4947,388.493,5.82072
6015,-46.5679,389.67,6.00395
6014,-48.7826,389.011,6.26616
6013,-52.1052,388.083,8.03005
6012,-49.2153,388.684,7.38037
6011,-41.9651,390.662,7.96548
6010,-44.8236,388.104,5.47507
6009,-39.773,390.261,5.57983
6008,-44.955,391.272,6.70439
6007,-54.4615,392.47,8.80131
6006,-47.5981,387.784,6.2449
6005,-47.3571,391.766,8.74322
6004,-47.2166,390.073,6.32814
6003,-43.4165,386.232,5.45039
6002,-45.0077,389.333,5.216
6001,-46.836,385.881,7.2858
6000,-43.1004,391.426,4.99291
5999,-40.6666,390.716,4.75439
5998,-46.9252,390.784,8.12593
5997,-48.2196,386.298,7.66095
5996,-45.0481,388.433,8.38046
5995,-55.7513,394.671,9.9544
5994,-43.6,388.548,6.78688
5993,-37.8832,387.863,9.01622
5992,-39.9886,390.313,9.18509
5991,-43.8529,387.397,5.20746
5990,-40.884,389.063,4.96412
5989,-38.199,388.789,6.70097
5988,-50.3951,388.776,9.78076
5987,-47.221,386.066,8.04763
5986,-46.3573,388.947,7.69802
5985,-45.2532,383.416,7.27993
5984,-44.746,384.289,8.11131
5983,-48.429,388.396,8.02511
5982,-39.4003,386.378,6.42862
5981,-37.8593,380.486,7.91937
5980,-39.9577,386.681,6.14698
5979,-45.3986,389.229,8.09129
5978,-43.3403,385.839,5.21174
5977,-48.9017,389.619,8.10135
5976,-46.7892,380.138,9.02213
5975,-49.3081,386.661,9.29738
5974,-43.9134,386.793,4.86032
5973,-42.9401,384.278,5.19933
5972,-50.9922,379.773,7.07561
5971,-49.5375,385.802,8.20156
5970,-42.2435,381.8,6.63542
5969,-36.374,391.495,7.40161
5968,-39.4602,382.418,4.69617
5967,-43.4855,384.215,6.23374
5966,-48.2314,381.431,5.20764
5965,-42.3734,382.735,9.70223
5964,-48.4485,382.659,5.97931
5963,-43.4127,384.86,9.76102
5962,-44.2488,381.696,5.99726
5961,-42.6655,388.187,5.3933
5960,-39.8701,389.739,8.6416
5959,-45.6791,387.982,6.52152
5958,-54.9732,390.559,9.5742
5957,-42.2651,385.388,5.36112
5956,-37.273,386.088,7.25633
5955,-49.8924,385.208,7.53188
5954,-45.0717,384.865,5.0275
5953,-50.6211,387.283,6.64344
5952,-49.5759,385.969,5.18444
5951,-46.7144,385.305,7.39731
5950,-48.2015,388.844,7.24236
5949,-39.3317,387.673,7.08301
5948,-43.9621,386.958,4.98772
5947,-47.7654,381.631,6.52436
5946,-47.4881,387.575,5.83361
5945,-45.2347,384.661,5.86139
5944,-47.3203,385.14,5.60097
5943,-49.0214,386.512,9.86166
5942,-43.0611,384.277,7.75142
5941,-40.1465,383.186,4.91202
5940,-46.4588,385.487,5.40108
5939,-42.7294,386.262,5.78053
5938,-38.7383,384.841,8.8851
5937,-39.7281,388.552,5.97193
5936,-47.1795,386.282,6.68823
5935,-44.2394,384.134,6.02999
5934,-38.6285,390.145,9.25968
5933,-40.2619,382.957,6.21804
5932,-44.5955,380.516,9.35689
5931,-45.2875,382.41,5.92071
5930,-42.3578,385.252,4.80253
5929,-49.2949,383.578,7.58154
5928,-44.6086,381.709,6.7414
5927,-38.4886,387.686,8.6465
5926,-34.9824,379.516,8.06382
5925,-43.2898,381.289,8.36896
5924,-49.9928,383.559,7.85313
5923,-40.1981,385.835,6.2798
5922,-45.2881,376.964,8.8842
5921,-42.6591,382.571,7.93097
5920,-46.0479,379.014,5.46578
5919,-42.7573,385.872,8.58057
5918,-41.0727,382.724,5.20056
5917,-41.2756,383.823,5.82491
5916,-41.1016,383.026,5.24082
5915,-47.9427,377.759,7.8821
5914,-37.0912,386.982,9.31542
5913,-43.3512,384.408,6.24626
5912,-40.9783,383.181,5.78484
5911,-45.6304,382.39,5.8526
5910,-36.2681,385.924,8.3898
5909,-52.5205,374.054,8.85467
5908,-37.7183,379.233,6.48745
5907,-41.0667,383.25,9.44033
5906,-39.8633,384.568,7.66033
5905,-49.1059,378.144,6.39995
5904,-47.7993,380.871,8.66321
5903,-39.1429,384.845,7.12543
5902,-47.422,380.489,5.52372
5901,-45.4999,376.893,8.57361
5900,-50.4016,379.102,8.82258
5899,-47.9251,379.109,6.29194
5898,-52.2203,379.909,8.61898
5897,-42.0321,380.129,7.17514
5896,-52.097,375.103,8.32806
5895,-48.1619,378.411,7.24969
5894,-44.8225,379.729,7.61965
5893,-43.6127,383.781,6.09538
5892,-42.5198,378.148,7.85278
5891,-35.4734,380.747,8.73237
5890,-41.762,382.946,4.73014
5889,-48.4663,384.984,9.70524
5888,-48.6642,382.499,7.63321
5887,-36.9381,378.808,8.65839
5886,-38.7769,378.962,8.50224
5885,-43.8965,381.518,4.91469
5884,-50.3184,376.39,7.76264
5883,-41.2016,377.903,7.82972
5882,-36.7508,385.577,7.28135
5881,-48.1098,384.962,7.86984
5880,-45.1478,381.57,5.86181
5879,-42.945,379.889,5.59354
5878,-48.2754,386.273,9.76699
5877,-43.6981,384.64,8.38471
5876,-49.1623,380.045,5.54707
5875,-44.4961,384.581,6.7916
5874,-45.9743,377.12,8.99103
5873,-46.7084,378.95,7.12501
5872,-43.5461,383.593,5.28377
5871,-48.318,384.301,6.75837
5870,-39.6941,378.812,5.79164
5869,-42.6047,373.821,8.84982
5868,-51.2463,375.326,8.80584
5867,-40.2172,377.728,8.70211
5866,-36.301,375.352,8.66016
5865,-45.2191,380.265,6.35776
5864,-35.8978,373.672,6.31385
5863,-43.3174,379.06,9.1906
5862,-43.4183,379.148,9.38657
5861,-39.7177,375.094,6.84738
5860,-41.6628,374.36,7.23824
5859,-37.4801,377.183,8.85844
5858,-44.3225,380.222,6.13207
5857,-44.5668,374.31,9.50438
5856,-41.1548,377.995,6.03213
5855,-41.4811,376.229,7.10301
5854,-48.0567,374.858,8.28014
5853,-39.5015,375.703,5.43395
5852,-40.2729,375.467,5.4273
5851,-34.9768,375.376,7.98662
5850,-46.3335,376.099,8.3918
5849,-33.2877,380.229,9.19273
5848,-35.3381,382.397,8.74746
5847,-39.9898,375.443,8.2737
5846,-37.5116,375.576,4.90361
5845,-42.7166,377.733,5.29419
5844,-36.285,376.743,8.24475
5843,-42.9101,377.13,6.33437
5842,-35.8566,381.931,8.72338
5841,-39.1875,378.889,6.68873
5840,-53.0042,380.11,9.01985
5839,-41.8106,376.869,4.74936
5838,-46.5253,377.982,5.55562
5837,-46.5147,380.376,7.61238
5836,-42.1088,378.342,5.07242
5835,-48.0391,378.503,5.20635
5834,-49.1491,377.126,8.82697
5833,-49.0945,377.962,8.06275
5832,-38.0638,379.731,7.21848
5831,-44.5186,376.253,8.26594
5830,-53.6731,378.663,10.0888
5829,-46.4428,379.591,5.33204
5828,-43.3794,376.896,6.73826
5827,-49.1387,377.66,7.80443
5826,-43.5941,378.005,7.34503
5825,-41.4036,375.663,5.72494
5824,-37.2699,380.194,6.90109
5823,-44.596,378.163,5.21448
5822,-41.8392,374.644,7.3137
5821,-48.9398,376.852,9.38955
5820,-45.2105,378.89,6.88774
5819,-36.4127,376.728,8.74184
5818,-44.2941,374.667,5.38377
5817,-42.8807,377.481,4.83247
5816,-38.1131,383.427,8.8075
5815,-44.9739,372.736,8.06955
5814,-44.2441,376.52,7.32319
5813,-41.992,377.813,5.01046
5812,-47.792,373.112,6.42459
5811,-36.0115,384.43,9.12721
5810,-47.956,379.74,5.43828
5809,-45.2267,375.759,5.5144
5808,-49.3879,369.99,6.39758
5807,-45.5819,374.447,9.78744
5806,-41.1247,371.174,7.23387
5805,-38.8138,369.069,9.06109
5804,-47.8543,374.06,7.20201
5803,-39.3318,373.734,4.84004
5802,-34.2695,379.74,9.10608
5801,-39.0428,374.939,4.62733
5800,-42.5358,375.099,8.18052
5799,-44.9536,375.388,5.4213
5798,-40.9321,369.418,8.5244
5797,-42.1871,374.758,7.40201
5796,-41.9916,371.541,6.20175
5795,-41.9192,373.45,5.49417
5794,-40.747,371.942,8.81073
5793,-47.6437,367.306,9.12524
5792,-45.9717,374.051,6.85671
5791,-44.2546,373.689,7.12763
5790,-47.031,372.839,7.40361
5789,-45.1878,370.539,5.16405
5788,-41.303,375.635,6.21622
5787,-36.4272,377.085,6.46535
5786,-43.1026,377.687,9.32157
5785,-48.2093,367.515,9.1592
5784,-49.5198,375.792,5.79429
5783,-51.2423,375.685,9.27806
5782,-49.0592,375.634,9.63868
5781,-43.8839,370.78,8.11477
5780,-39.3538,372.6,8.43119
5779,-43.3427,374.825,5.4388
5778,-44.5276,368.941,7.6805
5777,-42.2821,370.745,7.27987
5776,-49.7956,373.387,6.96912
5775,-39.1395,370.051,5.89708
5774,-45.4932,371.697,5.57584
5773,-39.2895,373.055,9.10318
5772,-43.4474,376.089,5.4674
5771,-38.9916,373.504,7.45779
5770,-51.4204,375.378,9.8402
5769,-37.0886,375.182,6.65841
5768,-37.3378,370.804,6.57412
5767,-36.2037,374.697,6.40514
5766,-43.022,368.759,8.22611
5765,-45.7313,374.372,8.08871
5764,-34.4616,368.829,9.08713
5763,-39.2124,376.187,5.50165
5762,-36.5454,373.12,7.14644
5761,-42.5456,376.052,6.89911
5760,-46.8141,374.245,7.17275
5759,-36.0581,375.849,8.19927
5758,-39.7108,375.583,4.6716
5757,-51.3455,377.739,9.98028
5756,-42.0921,371.902,6.73875
5755,-45.0291,372.143,7.80395
5754,-38.791,372.417,6.26862
5753,-42.6163,370.551,5.44771
5752,-39.2236,372.777,7.95518
5751,-34.23,370.019,8.97596
5750,-45.4412,374.131,9.00428
5749,-36.4312,367.395,5.18825
5748,-49.7853,367.071,8.58648
5747,-38.1897,371.583,8.03899
5746,-43.9246,370.588,5.78769
5745,-48.1613,371.432,6.3274
5744,-40.5099,368.257,5.3656
5743,-39.1785,367.538,6.91167
5742,-31.9908,365.168,8.99709
5741,-48.8574,371.652,7.11847
5740,-42.6952,368.676,6.9411
5739,-34.0465,369.916,9.23102
5738,-41.6324,368.662,8.08858
5737,-44.7638,370.332,5.80946
5736,-42.9926,370.8,5.24216
5735,-43.027,372.812,8.98789
5734,-46.2684,366.544,6.05078
5733,-46.6018,366.786,9.6534
5732,-49.4452,366.697,7.96259
5731,-39.1737,370.069,4.8741
5730,-43.5619,370.057,5.40768
5729,-40.7556,369.992,8.53709
5728,-46.3629,367.964,5.99984
5727,-45.3793,365.663,6.12665
5726,-42.0046,371.218,7.24233
5725,-34.3897,377.196,8.63779
5724,-32.8679,375.962,8.72081
5723,-48.938,370.061,8.5981
5722,-45.1517,371.082,5.42837
5721,-41.6012,367.076,6.49684
5720,-44.1893,369.841,9.87366
5719,-42.8695,369.954,5.3199
5718,-43.7011,369.468,9.6633
5717,-50.6444,363.467,10.0433
5716,-36.3608,372.145,6.92493
5715,-42.3062,368.764,8.62808
5714,-43.6449,369.565,8.5635
5713,-46.1691,371.822,5.08134
5712,-39.153,366.571,6.73295
5711,-38.1646,368.603,5.49457
5710,-41.8748,368.692,5.69162
5709,-37.9199,372.141,8.12035
5708,-48.9443,370.487,7.54185
5707,-44.3823,372.528,5.33735
5706,-44.0876,365.717,9.7073
5705,-43.3232,365.381,7.46572
5704,-38.8892,374.656,9.29567
5703,-39.6364,370.474,8.08359
5702,-50.0629,369.216,9.27043
5701,-36.8528,375.111,6.67062
5700,-35.1014,371.06,8.66118
5699,-49.4985,365.223,8.89256
5698,-32.7839,376.377,8.57685
5697,-51.9525,371.061,8.86394
5696,-46.5884,365.339,6.79876
5695,-34.174,369.471,8.02348
5694,-41.9511,372.889,9.3259
5693,-40.3142,370.019,6.46705
5692,-48.6911,365.895,9.1386
5691,-36.7277,365.99,7.02259
5690,-42.6144,367.895,9.41113
5689,-44.1199,364.552,7.5295
5688,-37.015,368.417,6.03743
5687,-49.5563,366.107,9.43338
5686,-43.2011,365.396,7.63854
5685,-35.0459,364.048,6.81255
5684,-47.7619,364.802,8.73985
5683,-34.6554,365.622,8.07978
5682,-44.1318,368.732,5.62872
5681,-39.1937,370.56,9.50965
5680,-43.3812,369.525,9.69538
5679,-36.2225,361.853,8.69146
5678,-45.8526,364.536,7.34952
5677,-36.4955,370.937,6.66525
5676,-35.0288,370.877,6.09281
5675,-41.0303,364.901,6.09169
5674,-47.4489,363.642,7.13582
5673,-36.0208,367.308,5.9584
5672,-45.4156,366.455,8.52017
5671,-38.7517,365.232,5.05714
5670,-44.0949,361.305,7.38076
5669,-42.5107,366.749,5.29954
5668,-38.1063,368.214,7.27923
5667,-41.9506,362.952,6.23342
5666,-43.8478,362.49,5.27097
5665,-31.217,364.119,9.17175
5664,-41.5931,370.145,9.18108
5663,-42.7164,364.003,7.19582
5662,-41.8792,362.397,7.55713
5661,-39.5933,364.962,5.49615
5660,-42.6694,363.965,6.71109
5659,-47.6958,367.971,5.33939
5658,-40.4995,366.517,9.55502
5657,-37.7612,370.372,9.16563
5656,-41.7183,362.299,8.83077
5655,-38.1043,369.566,8.00305
5654,-48.0852,368.574,6.51177
5653,-35.957,363.577,4.75366
5652,-45.7837,364.866,9.37674
5651,-38.606,363.955,5.98272
5650,-46.1954,366.564,5.91229
5649,-37.078,370.392,8.51364
5648,-44.4888,368.396,5.73323
5647,-36.6445,370.732,6.38383
5646,-45.4587,362.779,7.47834
5645,-46.506,360.442,7.94641
5644,-41.0267,366.036,5.24415
5643,-33.4703,368.403,7.80405
5642,-36.4013,367.957,6.98485
5641,-34.9462,365.379,6.70937
5640,-38.2406,364.534,7.51407
5639,-34.1766,371.386,8.23472
5638,-37.3629,368.067,6.77042
5637,-41.3072,364.01,8.38025
5636,-36.3577,358.883,8.94074
5635,-42.9004,363.259,7.9813
5634,-40.3322,358.46,7.47701
5633,-46.0259,357.973,10.0191
5632,-41.5143,363.317,5.55405
5631,-43.4062,364.6,7.3342
5630,-45.8535,365.444,6.75801
5629,-38.9037,360.489,6.24575
5628,-40.4816,363.502,9.51375
5627,-47.6983,358.155,10.0397
5626,-32.7625,369.286,7.87391
5625,-39.2323,366.206,8.69477
5624,-44.8235,365.671,8.17333
5623,-42.3464,360.586,6.69791
5622,-44.5326,363.181,9.39672
5621,-49.6501,360.695,9.02903
5620,-36.7407,364.932,5.84695
5619,-39.659,360.842,6.95944
5618,-41.8555,364.43,9.62905
5617,-44.0411,358.369,8.63953
5616,-45.6517,361.309,7.39915
5615,-37.8941,366.929,7.08396
5614,-36.657,357.603,8.06742
5613,-47.6394,362.523,6.70563
5612,-39.5966,359.583,8.5158
5611,-44.1193,361.623,7.11904
5610,-41.9353,363.285,9.61265
5609,-41.9816,363.74,4.78915
5608,-44.6649,364.374,6.38105
5607,-46.3116,358.037,7.1786
5606,-43.1903,361.793,8.69337
5605,-33.0054,365.246,7.76364
5604,-46.888,360.764,8.54471
5603,-36.6949,364.599,4.7967
5602,-49.8979,366.502,9.17317
5601,-41.0572,362.618,6.66697
5600,-41.4625,359.194,5.38089
5599,-39.1157,364.38,8.8501
5598,-38.2874,363.615,4.59773
5597,-47.6982,365.53,8.62752
5596,-41.1169,359.7,5.02552
5595,-44.8328,363.15,6.41364
5594,-47.8504,359.674,8.23706
5593,-40.1557,361.158,6.98236
5592,-34.8741,365.515,5.87006
5591,-47.9858,365.206,5.78476
5590,-35.3226,363.326,6.24875
5589,-47.4366,355.28,9.98231
5588,-36.3053,366.417,6.81851
5587,-36.5971,360.701,4.61773
5586,-36.2622,363.464,8.17374
5585,-39.8798,362.56,5.29791
5584,-39.2586,359.948,5.02177
5583,-41.3612,363.134,6.47813
5582,-40.2712,363.724,5.15152
5581,-46.7237,356.723,6.89388
5580,-37.5266,363.047,7.2433
5579,-47.3824,358.873,6.27736
5578,-38.9003,361.664,8.01311
5577,-38.8465,359.233,8.60936
5576,-40.6397,355.728,6.20097
5575,-48.2949,360.78,8.44599
5574,-35.3466,360.905,6.207
5573,-38.7583,360.814,7.17742
5572,-43.3737,355.272,9.72362
5571,-41.2584,355.991,9.41485
5570,-46.5707,351.517,10.0165
5569,-41.9986,359.573,5.30822
5568,-46.1919,360.366,7.08457
5567,-37.548,362.023,7.75566
5566,-43.4308,360.026,9.62151
5565,-48.0255,353.988,8.23588
5564,-42.1225,355.697,6.59127
5563,-41.8829,362.059,8.47853
5562,-46.7518,362.198,8.58633
5561,-51.2918,361.809,10.119
5560,-40.6951,360.837,5.20185
5559,-40.7706,356.166,5.28607
5558,-37.7742,362.051,4.95909
5557,-38.5274,358.359,8.59888
5556,-45.4326,353.549,9.79023
5555,-35.4448,356.725,7.47265
5554,-42.1036,358.413,6.72086
5553,-43.0305,357.073,6.42148
5552,-33.82,360.562,8.56536
5551,-39.3366,361.716,5.45759
5550,-38.2349,359.471,6.82547
5549,-43.0533,359.378,7.41644
5548,-47.5848,352.388,9.89928
5547,-43.3213,360.154,5.87588
5546,-40.6736,362.417,8.89353
5545,-35.196,357.419,7.68662
5544,-43.8346,354.495,7.63872
5543,-45.923,353.915,5.69568
5542,-47.4803,356.543,7.09792
5541,-38.9596,359.87,6.37111
5540,-49.9998,353.357,9.70001
5539,-47.9255,362.013,6.72871
5538,-38.358,356.851,6.34153
5537,-47.0836,355.052,8.79569
5536,-50.3625,359.338,9.10893
5535,-37.4305,361.886,6.36627
5534,-46.3216,355.536,5.53994
5533,-40.4797,356.265,5.61222
5532,-47.014,359.273,6.70979
5531,-34.3841,357.037,6.6299
5530,-41.6882,359.466,5.08714
5529,-41.2699,354.513,6.47805
5528,-40.9449,360.913,5.53077
5527,-39.82,360.548,6.30352
5526,-37.5184,357.969,9.53649
5525,-41.3014,355.617,7.37277
5524,-40.5787,355.142,5.35428
5523,-38.5301,355.288,6.94281
5522,-34.9403,354.353,8.30237
5521,-42.8111,354.816,6.7433
5520,-39.755,354.92,6.50066
5519,-40.581,350.781,6.46223
5518,-44.1272,350.43,9.26125
5517,-41.96,351.95,5.6646
5516,-36.3065,354.016,4.64247
5515,-41.2822,357.206,5.35437
5514,-39.09,352.318,7.86485
5513,-38.9586,358.39,6.11426
5512,-38.7922,356.177,5.63578
5511,-42.6913,355.152,9.41206
5510,-40.6008,355.971,5.89325
5509,-41.5371,353.216,7.26031
5508,-40.4266,355.587,5.31788
5507,-46.0318,356.043,7.64375
5506,-42.7282,357.501,8.9481
5505,-46.6442,350.262,5.94894
5504,-38.6677,352.475,6.25885
5503,-38.7882,353.1,5.81532
5502,-47.8426,358.19,7.75056
5501,-44.0054,357.104,5.55244
5500,-38.7764,354.012,7.39432
5499,-42.2429,352.392,6.00666
5498,-35.8493,359.237,6.27171
5497,-45.9189,349.971,6.24944
5496,-39.7193,356.162,8.55349
5495,-37.3565,355.501,5.1517
5494,-43.3974,354.517,6.53927
5493,-41.182,356.353,7.18884
5492,-44.6629,354.502,8.0375
5491,-37.6185,358.748,5.85179
5490,-41.3263,351.431,9.44193
5489,-41.9925,354.854,5.58515
5488,-44.1872,354.598,5.40962
5487,-36.8283,358.312,6.11723
5486,-46.6506,354.878,8.17288
5485,-30.5526,354.073,8.98823
5484,-45.3524,351.955,6.7665
5483,-35.49,355.633,7.67348
5482,-36.514,355.489,8.47342
5481,-45.3783,355.164,6.83804
5480,-44.528,355.021,5.9665
5479,-44.6658,353.053,8.34247
5478,-37.2401,354.343,6.41167
5477,-46.9593,357.578,8.58378
5476,-41.6363,351.45,5.76144
5475,-39.637,356.303,4.72207
5474,-39.715,354.895,5.59283
5473,-45.3551,355.772,7.3755
5472,-43.9899,357.56,8.69639
5471,-39.505,358.294,7.76447
5470,-35.2402,358.557,5.49995
5469,-36.8538,358.847,5.66649
5468,-32.3087,355.692,8.87494
5467,-36.7523,354.06,5.53622
