1317383443.156037807,-10.3885,0.419723,9.23832,-0.0217083,0.0119047,0.00651057
1317383443.256008863,-1.63984,0.361082,9.4833,-0.0209435,-0.00568952,-0.00189094
1317383443.355554581,10.3136,0.58761,10.4575,-0.0196866,-0.000312483,-0.00377486
1317383443.456760406,-17.1219,0.244093,9.4682,-0.0243607,0.00265772,-0.00124002
1317383443.556831837,22.6891,0.166139,9.8524,-0.00802466,0.00576434,0.00671115
1317383443.657612562,-6.86043,0.366629,9.57049,0.0155469,-0.00457304,-0.000277837
1317383443.757653952,0.216355,0.443239,9.95199,0.00935573,-0.00271109,0.00746593
1317383443.857666731,-2.94506,0.604454,9.78362,0.0107993,0.00729068,0.00663185
1317383443.956780195,-4.92573,0.558359,9.69504,-0.0010901,0.00428467,0.00910353
1317383444.056918383,6.82949,0.37362,9.65964,0.00790019,0.00432629,0.0132735
1317383444.156933784,-0.0400162,0.439294,9.70663,0.00327238,0.00342426,0.0106253
1317383444.256593466,-0.475868,0.525619,9.82795,0.00632434,0.0100408,0.0154059
1317383444.356542826,1.38084,0.432193,9.8443,0.0125431,0.0133833,0.00807801
1317383444.456228495,-7.44135,0.370555,9.64851,0.0193188,-0.00234077,0.00753629
1317383444.556352377,4.02168,0.309074,9.82496,0.0195646,-0.00263118,0.0113127
1317383444.656510353,4.26389,0.376367,9.77009,0.01231,0.00271074,0.00452301
1317383444.756369352,-236.064,0.904389,8.00659,0.0163968,0.000948196,4.79481e-05
1317383444.856635094,-224.169,2.08772,7.62664,-0.023378,-0.0105478,-0.0263082
1317383444.956634998,1125.35,-0.580341,18.7943,0.0271019,0.008283,0.00452446
1317383445.057777882,-656.462,1.05342,4.12012,0.0376183,0.00741433,0.00373317
1317383445.157573700,-9.36224,0.475127,9.82427,-5.70667e-05,-0.00393259,-0.00328367
1317383445.257389069,-19.3213,0.572063,9.56135,-0.00713641,-0.00227775,-0.00762294
1317383445.357278109,33.0098,0.714104,10.703,-0.0185996,0.00807911,-0.00787194
1317383445.457292795,-24.1533,0.256136,9.18281,-0.0380739,0.012986,-0.00793845
1317383445.557406664,10.1563,0.322856,9.70611,-0.0369255,0.00820303,-0.0105278
1317383445.657426834,-10.4758,0.142578,9.37447,-0.0417165,-0.0056893,-0.0112486
1317383445.757427216,-1.95107,0.207411,9.66241,-0.0293136,-0.0123262,-0.00176937
1317383445.857408285,4.60232,0.316809,10.3458,-0.0210264,-0.0104103,-0.00852106
1317383445.957252502,1.04406,0.225703,9.97396,-0.0110686,-0.00670863,-0.0028478
1317383446.057271481,4.19382,-0.0386162,9.83756,-0.00129384,-0.00381505,0.0011435
1317383446.157316208,-7.52937,0.0741704,9.48798,0.00755889,-0.00628526,-0.000131287
1317383446.257533073,-4.35127,0.368622,10.0314,0.0075086,-0.00678534,0.00303419
1317383446.357482195,7.33981,0.274207,9.92465,0.0105731,0.000674022,0.00605099
1317383446.457477093,-2.70095,0.577067,9.69149,0.000514348,0.000560725,0.000385856
1317383446.557465553,-47.5423,0.615763,9.39363,0.00174057,-0.000784776,0.00621851
1317383446.657487631,49.9848,0.662845,10.4724,-0.000913771,0.00519252,0.0101461
1317383446.757473230,41.1343,0.449292,10.27,0.00655708,0.00389888,0.00968304
1317383446.857851028,-44.0223,0.254892,9.18269,0.0239244,0.0078263,0.0129868
1317383446.957443476,-5.36125,0.428747,9.47039,0.0216954,0.0093833,0.0086958
1317383447.057651281,0.707204,0.559364,9.70128,0.0128713,-0.00200516,0.00534401
1317383447.157496691,9.43614,0.675051,9.95161,0.0181668,-0.00428308,0.0042292
1317383447.257470608,-9.47278,0.434478,9.78934,0.0103504,-0.0128382,-0.00171652
1317383447.357511044,5.04774,0.754611,9.89814,-0.00368229,-0.00903595,-0.000577675
1317383447.457415342,-9.40373,0.105023,9.63587,-0.00317438,-0.00690801,0.00157801
1317383447.557401180,1.45223,0.340647,9.84515,-0.00667729,0.000176464,0.0010786
1317383447.657293320,8.0197,0.424496,9.97378,-0.0116957,-0.00233067,0.00213889
1317383447.757327318,-10.1253,-0.330924,9.5811,-0.00504343,0.00555718,-0.00548503
1317383447.857246637,4.70413,0.783295,9.94662,-7.39036e-05,0.00930949,-0.00397883
1317383447.957266331,-0.0879867,0.313322,9.79032,-0.00032538,-0.0034946,0.00120484
1317383448.057229042,-6.07935,0.340115,9.54751,-0.00190615,-0.00723996,0.00203501
1317383448.157194853,10.298,-0.293728,9.81448,0.00217117,-0.0234253,-0.00168785
1317383448.257197142,-8.74848,0.986845,10.5866,0.0102466,0.00336532,0.00316162
1317383448.357238770,-61.8195,-0.0821496,9.19059,0.0178618,0.0200167,-0.00581601
1317383448.457266569,110.797,1.78466,11.0958,0.0166403,0.0197934,-0.0146205
1317383448.557275057,-31.3674,-0.0659553,9.05109,0.0143762,-0.00314339,-0.00788694
1317383448.657340288,-12.6792,0.00409045,9.41987,0.00380137,-0.0175166,-0.00573584
1317383448.757266045,-4.70267,-0.387511,9.50459,-0.0151406,-0.0214285,-0.00475021
1317383448.857250929,-0.186085,-0.0468382,10.0241,-0.0181991,-0.0117135,-0.00525319
1317383448.957442284,2.05618,0.11789,9.71793,-0.0245912,0.0067166,-0.00972383
1317383449.057328224,3.47727,0.0269439,9.87116,-0.0241333,0.0144487,-0.0100104
1317383449.157429218,-3.56022,0.059731,9.45322,-0.00150723,0.0241395,-0.00949573
1317383449.257450104,-5.43071,0.418685,9.69928,0.00987519,0.00731123,-0.0033542
1317383449.357421637,6.50212,1.00021,10.7956,-0.0107995,-0.000478458,-0.00587744
1317383449.457318068,2.48402,0.620985,10.3683,-0.0213531,-0.00560892,-0.0117531
1317383449.557371140,-2.92862,-0.0438293,9.48225,-0.0156099,-0.00347316,-0.0150272
1317383449.657486439,3.28912,0.0663898,9.82176,-0.0102341,-0.00656594,-0.0124068
1317383449.757508755,-209.106,-1.84399,7.71486,-0.00817897,-0.00242361,-0.00530163
1317383449.857597351,-122.965,-1.46468,9.14607,0.0329701,-0.007564,0.0301545
1317383449.957597256,845.719,7.06022,17.9807,-0.00780466,0.0094801,-0.0352572
1317383450.057065248,-536.96,-5.76508,3.74829,-0.00330123,0.0130602,-0.030276
1317383450.157446384,-96.4045,-1.33273,7.56728,0.00777442,0.00141571,0.00103036
1317383450.257276058,263.197,3.58317,14.6382,0.0191274,0.00891419,0.00312248
1317383450.357511520,-152.255,-1.3369,7.59568,0.0237779,0.00806917,-0.00231286
1317383450.457713842,10.6805,0.599162,9.91402,0.0176153,0.00347191,0.00958292
1317383450.557765722,-11.4185,-0.160091,8.96534,0.0109398,-0.00337513,0.0102244
1317383450.657875299,10.2264,0.647691,10.1116,0.01485,0.00357605,0.00990274
1317383450.757754326,-9.63726,0.287129,9.44335,0.01607,0.00975462,0.0036848
1317383450.857734680,3.24662,0.564353,9.9736,0.0130869,-0.00058204,0.000457381
1317383450.957726955,0.840925,0.519476,9.87144,0.00940054,-0.00303976,0.0140795
1317383451.057745218,-4.75642,0.445827,9.35752,0.00564521,-0.0075651,0.00865917
1317383451.157708406,7.10158,0.457485,9.80087,0.0141167,-0.0064205,0.00701608
1317383451.257693291,-5.08577,0.528292,10.1529,0.0231079,-0.0181063,0.00627136
1317383451.357695341,4.01377,0.593969,10.779,0.0554064,-0.00617608,0.00295802
1317383451.457689285,-3.31813,0.381539,9.24887,0.0686733,0.0226606,0.00773601
1317383451.557698727,-32.318,0.407352,8.62994,0.0594352,-0.000522388,0.0108012
1317383451.657701254,37.2991,1.20454,9.99724,0.0227506,-0.0237598,0.00738911
1317383451.757690668,22.3661,1.10029,10.5558,0.00456641,-0.0312807,0.00312099
1317383451.857618093,-26.4708,0.3798,9.75934,-0.0122199,-0.00938515,-0.00799237
1317383451.957788467,-4.77635,0.223258,9.97868,-0.00833158,0.000502179,-0.00629573
1317383452.057758093,-2.60548,0.0204718,9.65086,0.018285,0.0227999,-0.00492289
1317383452.157740116,8.15604,0.23666,9.47009,0.0455093,0.0285073,-0.00724487
1317383452.257737398,1.0202,0.436177,9.34821,0.0431234,0.00684566,-0.0010949
1317383452.357768536,-4.85487,0.852557,9.6646,0.0179496,0.00601066,0.00352805
1317383452.457725048,5.693,0.917234,9.87569,-0.0066472,0.00525323,-0.00680371
1317383452.557702065,-6.59448,0.873321,9.39929,-0.0312606,0.00246027,-0.011038
1317383452.657724619,7.48533,0.20129,9.98123,-0.0401941,-0.0188707,-0.0114416
1317383452.757755280,-8.96013,0.591628,9.62862,-0.0336536,-0.00637881,-0.00909597
1317383452.857742786,5.14098,0.618312,10.1552,-0.025134,-0.000554226,-0.0068471
1317383452.957715273,-0.105906,0.617348,9.62718,-0.0198289,0.00767011,-0.00657926
1317383453.057712793,-5.41414,0.783571,9.35766,-0.0197281,-0.00628262,0.000967408
1317383453.157698631,10.9963,0.756416,9.94327,-0.0329188,-0.0300255,-0.000149091
1317383453.257703066,-9.74828,-1.27667,9.21398,-0.0430668,-0.0214134,0.00636357
1317383453.357728243,-56.1734,0.994545,10.2735,-0.0402017,-0.00296335,0.00365671
1317383453.457727671,106.392,1.03126,10.7269,-0.031279,0.0120378,-0.00603582
1317383453.557676315,-33.7882,0.345597,9.27593,-0.0310296,0.0173023,-0.0033479
1317383453.657760859,-7.99937,0.448361,8.40222,0.00531494,0.0134226,-0.00573845
1317383453.757695198,-5.36908,0.371378,9.47853,0.0278148,0.00861869,0.0120321
1317383453.857697248,0.567794,0.94898,9.81323,0.0185311,-0.00742029,0.0166461
1317383453.957589865,2.0553,0.939278,10.3884,-0.00418764,-0.0377013,0.0101378
1317383454.057607651,-3.32767,0.96332,10.453,-0.00829,-0.0435955,0.0142493
1317383454.157572031,4.48672,0.806895,10.1673,-0.0366393,-0.00650296,0.00897808
1317383454.257593870,-0.47168,0.138517,9.81589,-0.0367254,0.0153921,-0.00238358
1317383454.357572079,0.153477,0.0173476,9.85109,-0.0216176,0.0262619,-0.00493018
1317383454.457558393,1.22086,0.543375,9.97672,-0.00473953,0.0225938,-0.00238156
1317383454.557553291,-6.6118,0.706695,9.77937,0.00100801,0.0114407,-0.0043921
1317383454.657545090,4.41017,0.239139,9.78677,0.00979505,0.00547331,0.00150313
1317383454.757542849,-204.403,0.624547,8.0153,0.0231818,0.00451187,-0.0018577
1317383454.857554197,-72.881,0.976489,9.15187,0.0510449,-0.00989546,-0.010234
1317383454.957554102,748.995,-0.117449,16.6139,0.00999245,0.0185926,0.00513307
1317383455.057554007,-470.096,0.801306,4.71565,0.0216423,0.0230227,0.000956856
1317383455.157512903,-48.4255,0.799256,9.36501,0.0210116,0.0014314,-0.00130698
1317383455.257527351,115.09,0.67938,11.292,0.00550534,-0.01901,-0.00317357
1317383455.357575655,-70.4042,1.00321,9.76527,-0.0293718,-0.0388359,-0.00154329
1317383455.457563639,11.0401,0.678621,9.77339,-0.0797351,-0.0303137,-0.00841418
1317383455.557598352,-10.7697,0.319746,9.88777,-0.08746,0.00983428,-0.0102936
1317383455.657576561,11.4743,-0.347523,8.48001,-0.0462982,0.0303334,-0.0118271
1317383455.757565498,-10.2116,-0.291938,9.38667,-0.00526744,0.00953555,-0.00145804
1317383455.857591629,4.38329,0.186355,9.89723,0.0179521,0.000527224,0.0104646
1317383455.957597494,0.986521,0.467209,9.76723,0.0279939,-0.00136753,0.0169781
1317383456.057598352,-4.36192,0.445354,9.66506,0.0162137,0.000823006,0.0127899
1317383456.157589674,8.66919,0.712231,10.7887,0.00154538,-0.0031216,-0.00361897
1317383456.257586241,-5.59566,0.399375,10.0121,-0.0145862,0.0023905,0.00316833
1317383456.357586861,-3.77773,0.335867,9.82921,-0.00908508,-0.00281126,-0.00151655
1317383456.457584858,8.58236,0.0646306,9.55669,0.00595463,-0.000191178,0.00691525
1317383456.557578802,-41.0456,0.0485912,9.08251,0.0130515,-0.0129688,0.00879966
1317383456.657575607,49.579,0.626809,10.3204,0.0106401,9.28849e-06,-0.00192958
1317383456.757574081,-13.3725,0.572448,9.74366,0.00135344,4.09543e-05,0.00295062
1317383456.857583284,-41.6523,0.317158,9.4274,0.00284304,0.00599378,0.00146665
1317383456.957558632,72.4748,0.46865,10.5305,-0.00311443,-0.00253157,0.000396142
1317383457.057560921,19.9936,0.23738,9.76602,-0.00251607,-0.00159353,0.000693032
1317383457.157637835,-48.2739,0.0753888,9.26093,-0.000165972,-0.00936815,0.00610811
1317383457.257608891,3.88748,0.269527,9.86064,-0.000319044,-0.0015057,-0.000697186
1317383457.357624054,-4.50292,0.279517,9.98172,1.49944e-05,0.00675933,0.00832505
1317383457.457629681,5.44631,0.280349,9.59747,0.00860243,-0.00770434,-8.39798e-05
1317383457.557616949,-9.18347,0.149908,9.65683,0.00774804,-0.00078979,0.000519248
1317383457.657618284,2.28013,0.334656,10.0351,0.0105545,0.0117843,0.00234383
1317383457.757626772,9.91365,0.452944,10.1272,0.00532309,0.0046343,0.0061011
1317383457.857622147,-4.91347,0.540536,9.95091,-0.00304628,-0.000804677,-0.00295162
1317383457.957623243,-0.90232,0.40958,9.88646,-8.6052e-05,-0.00901078,-0.000284997
1317383458.057624340,-5.87588,0.437078,9.74807,-0.010012,0.00280827,-0.00163559
1317383458.157623053,-0.187674,0.269523,9.84379,-0.00353658,0.0168309,-0.00733558
1317383458.257621527,12.485,0.213125,9.55226,0.00568665,0.0150811,-0.0064648
1317383458.357622623,-57.9727,0.257248,9.07935,0.00287656,-0.00437025,-0.00300562
1317383458.457618475,94.8434,0.251172,10.8421,-0.0104282,-0.0109815,-0.00120539
1317383458.557617903,-35.5207,0.154307,9.29486,-0.000667451,-0.00475455,-0.0126018
1317383458.657617331,-12.9916,0.196685,9.66723,-0.00164587,0.00796675,-0.00577408
1317383458.757648945,9.76157,0.317536,9.81361,-0.000903044,0.00702796,0.00190209
1317383458.857632160,-0.541812,0.382519,9.69891,0.00163931,0.00149198,0.0047458
1317383458.957637787,-1.99168,0.317566,9.73911,-0.00660702,0.00352083,0.00143451
1317383459.057638168,-4.11953,0.36352,9.52932,-0.00982,0.00128905,-0.00124852
1317383459.157648087,5.29719,0.339751,9.74602,-0.0114391,0.0012166,0.00895199
1317383459.257655144,-1.41346,0.276339,9.94414,0.00340581,-0.00339507,-0.00405268
1317383459.357651472,-6.14134,0.378033,10.0081,0.00890797,0.0056431,0.000832694
1317383459.457654238,6.01365,0.317228,9.93235,0.0087638,0.00459817,0.00126977
1317383459.557656288,1.51108,0.208342,9.69111,0.0259621,0.00742144,-0.000183453
1317383459.657653570,-2.42947,0.333554,9.56226,0.0219513,-0.00285104,0.00104805
1317383459.757651329,-218.238,0.911996,8.20731,0.00985006,-0.00718227,0.00316861
1317383459.857650995,-22.8342,1.00197,11.0203,-0.00189554,0.00753416,-0.00731681
1317383459.957650900,679.732,-0.499057,15.7851,0.0254851,0.0161709,-0.00132544
1317383460.057650805,-424.033,0.557803,5.76067,0.0281107,0.000113777,-0.00342156
1317383460.157555342,-33.4467,0.496707,9.10805,0.0139891,-0.0182713,-0.00640617
1317383460.257586002,46.7647,0.648985,11.1251,-0.000485008,-0.00345736,-0.00289032
1317383460.357568502,-33.7172,0.387676,9.23895,-0.0126594,0.00235483,-0.00408794
1317383460.457567453,0.828719,0.401829,9.87058,-0.00996572,-0.00593013,-0.0111561
1317383460.557568312,11.7919,0.43845,9.68091,-0.016512,0.00128882,-0.00753726
1317383460.657584667,-12.4273,0.596991,10.7967,-0.00798224,-0.00427805,-0.00975743
1317383460.757590055,12.0268,-0.00372474,9.38698,-0.0037546,-0.00640998,-0.00982759
1317383460.857587099,-11.0127,0.150251,9.67601,0.00141847,0.000318925,-0.0100449
1317383460.957586765,-1.88633,0.233303,9.76948,0.00527777,-0.00148567,-0.00727211
1317383461.057585955,11.3937,0.144346,9.65604,0.0083863,0.00495674,-0.00867913
1317383461.157585859,-8.21082,-0.0179256,9.03623,0.0148449,0.00392532,-0.00165618
1317383461.257587194,7.08973,0.416624,9.69331,0.0166015,-0.00725432,-0.00207959
1317383461.357587337,-6.27683,0.458023,9.99055,0.00989604,-0.0158999,-0.00100241
1317383461.457587004,-4.10764,0.413167,10.0947,0.00092506,-0.0134402,0.00267147
1317383461.557586193,-6.79143,0.491506,9.62324,0.00508926,0.00117904,0.00547382
1317383461.657585621,17.6439,0.45912,9.73055,0.0111717,0.00279286,0.00935583
1317383461.757585049,4.66651,0.59553,10.1261,0.00695041,-0.00851752,0.00923972
1317383461.857585669,-7.75091,0.618687,9.90323,0.000646345,0.00901378,0.00153651
1317383461.957597971,-3.19572,0.540619,9.86282,-0.000812504,0.00602078,0.00376739
1317383462.057598591,2.96483,0.359698,9.61619,-0.000407535,-0.00242904,0.0103344
1317383462.157597542,2.62692,0.360796,9.36212,0.00717038,0.0109715,0.0116463
1317383462.257594109,-2.73521,0.723769,9.79264,-0.0149994,0.0146534,0.0113458
1317383462.357592344,-18.4664,0.587825,9.55832,-0.00736155,-0.00225381,-0.00243267
1317383462.457594633,-14.7865,0.281947,9.64275,-0.0085795,-0.00171697,-0.0101451
1317383462.557595730,83.6688,0.27853,10.6324,0.00504827,-0.00797856,-0.00098529
1317383462.657594442,-43.366,0.331986,9.4875,0.0185364,-0.00378608,-0.000659376
1317383462.757595539,-9.54728,0.693505,9.7066,0.0152116,-0.0119635,-0.00458813
1317383462.857595444,6.26773,0.726698,10.4729,0.00585827,-0.00822596,0.00127742
1317383462.957581043,-0.673107,0.675023,9.9703,-0.00156047,-0.00403504,0.0113264
1317383463.057579041,-5.46478,0.790979,9.91502,-0.000976492,-0.00356587,0.0148792
1317383463.157576561,13.681,1.25264,10.2107,-0.0165858,0.0151983,0.0118866
1317383463.257577181,-13.1614,-0.066337,9.12061,-0.00849434,0.0307635,-0.00685486
1317383463.357571602,3.82297,0.316042,9.82055,0.012879,0.0168731,-0.00710114
1317383463.457571030,4.50611,0.281613,9.21371,0.0141257,0.000945156,-0.00118666
1317383463.557570696,4.67181,0.468719,10.1034,0.0128427,-0.00488798,0.000203702
1317383463.657572031,-11.0426,0.275165,9.59456,0.0124206,0.000841006,0.000369691
1317383463.757571459,-3.30102,0.517714,10.0116,0.00354488,0.00601483,-0.0027586
1317383463.857571602,5.10629,0.44666,9.93316,-0.0030056,-0.00859557,0.00304723
1317383463.957570791,2.0331,0.400757,9.84238,-0.0121748,-0.0131102,-0.00335176
1317383464.057570457,4.6908,0.193123,9.93899,0.00039649,-0.00727091,-0.0112304
1317383464.157569170,-6.58086,0.185092,9.43448,0.00479976,0.01434,-0.00978142
1317383464.257569790,-6.23574,0.360711,9.11969,0.0121471,0.0131158,-0.00389737
1317383464.357568741,7.23723,0.658858,10.3772,0.0134348,-0.0117384,0.00191222
1317383464.457568645,-0.794881,0.64462,9.89539,-0.00198077,-0.00638651,0.00162103
1317383464.557570457,-1.01609,0.447358,9.52579,-0.0166116,-0.015483,0.00793981
1317383464.657570362,-5.35297,0.491363,10.2141,-0.0194841,-0.027288,0.00578773
1317383464.757570267,-2.86813,0.504214,9.88656,-0.020043,0.00592316,0.00997276
1317383464.857569695,18.7234,0.515743,9.80078,-0.00945815,0.0269527,0.0106861
1317383464.957569838,-67.6626,0.614947,8.18639,-0.00394606,0.0312808,0.0123724
1317383465.057567835,-29.2011,0.248027,8.68111,-0.00358066,-0.0105977,0.00308906
1317383465.157566547,225.781,0.569407,12.451,-0.00346331,-0.0133979,0.0192311
1317383465.257579803,-148.257,0.946702,8.60421,0.0109486,0.00665749,0.0189957
1317383465.357496262,1.93297,0.770398,10.1243,0.0169366,0.011485,0.0111707
1317383465.457503319,10.3419,0.661545,9.69897,0.0133787,-0.00418479,0.00415579
1317383465.557493448,-12.0286,1.06138,10.256,0.00513019,-0.00697781,0.00253423
1317383465.657484293,12.6754,0.420232,9.85252,0.00475806,0.00535917,0.00197326
1317383465.757483244,-14.3401,0.630827,10.0051,0.00420947,0.00121195,0.00223434
1317383465.857481718,5.99566,0.341063,9.96726,0.00552871,-0.0112767,0.00165806
1317383465.957478046,0.412668,0.447981,9.9066,0.00285544,-0.00147319,0.00131117
1317383466.057477713,-6.55938,0.504068,9.63542,0.00413013,0.00401522,-0.0111864
1317383466.157478333,10.6045,0.5954,9.72993,-0.00464686,-0.00632891,-0.00505588
1317383466.257478714,-8.62934,0.364017,9.85255,-0.00352503,-0.0158428,0.00212056
1317383466.357479095,-3.25084,0.333775,10.163,0.011372,0.000470206,-0.00208218
1317383466.457479477,8.61788,0.820673,9.99993,0.0111861,0.0125475,-0.000706329
1317383466.557478189,-2.7715,0.524183,9.24538,0.00661647,0.00786707,0.00116189
1317383466.657478571,4.31083,0.874775,10.0331,0.00424285,-0.00858425,-0.00407746
1317383466.757478476,0.210261,0.727236,10.1694,-0.0104297,-0.00337428,-0.00728052
1317383466.857478857,-3.1426,0.305875,9.64656,-0.0200541,0.00650569,-0.00921919
1317383466.957476854,-3.70947,0.298498,9.62181,-0.0124945,0.00426265,0.000299619
1317383467.057477713,-3.57079,0.403069,9.71156,-0.00894988,0.00165175,-7.34435e-05
1317383467.157477856,6.47004,0.361421,9.79949,-0.0015769,-0.0106623,-0.00125966
1317383467.257476807,2.61631,0.124907,9.60004,-0.00154212,-0.0133004,0.00161163
1317383467.357477427,-3.79176,0.315675,9.75724,-0.00353506,-0.00498252,-0.00693527
1317383467.457478762,4.79447,0.564475,9.95576,-0.0136965,0.00454681,0.00411672
1317383467.557477951,-9.08487,0.458544,9.82248,-0.0102784,0.00858506,-0.00351276
1317383467.657477617,3.06606,0.357794,9.80075,-0.00927084,-0.00404703,-0.0049099
1317383467.757476330,9.7143,0.436933,9.98073,-0.00601272,-0.0058073,-0.00800401
1317383467.857476234,-5.88852,0.323637,9.7907,-0.00492684,0.0037484,-0.00136374
1317383467.957477093,-1.05643,0.315026,9.65053,-0.0157139,0.00351844,-0.00067123
1317383468.057478428,-6.18325,0.318282,9.43334,-0.00471555,0.00704475,-0.000702943
1317383468.157479763,0.761932,0.278087,9.59579,-0.00461601,-0.000894915,-0.00293169
1317383468.257479906,12.0199,0.175273,10.4562,-0.00816038,-0.00300179,-0.00697832
1317383468.357480049,-9.45852,0.395945,10.0237,-0.000722019,0.00225963,-0.00152823
1317383468.457479954,10.6864,0.445001,9.80666,1.71804e-05,0.00142737,-0.0025069
1317383468.557479858,-11.6358,0.292176,9.43426,-0.00514074,-0.0153206,0.000760503
1317383468.657479763,10.4869,0.36151,10.06,0.00572981,-0.00295958,-0.00772975
1317383468.757479429,-9.17525,0.315376,9.71295,0.00930258,0.00385376,-0.00384662
1317383468.857478857,2.20086,0.399541,10.0116,0.00729406,0.0142904,-0.00572682
1317383468.957478523,1.67273,0.360654,9.81441,0.0126797,0.00549805,-0.000407283
1317383469.057478428,-125.032,0.268086,7.71479,0.0112686,0.006811,0.0022308
1317383469.157478333,-60.004,0.392365,8.83893,0.00540792,-0.00167384,-0.000636719
1317383469.257477999,-0.193661,0.451371,9.84242,-9.45918e-05,-0.00516825,-0.00134966
1317383469.357477903,-0.168982,0.462501,9.85101,-0.000859708,-0.00436191,0.00289147
1317383469.457477808,-0.128371,0.42656,9.84967,0.00073474,-0.00229498,-0.000618262
1317383469.557482481,-0.0910583,0.3917,9.82122,0.000848287,0.00165123,-0.00478092
