1317384512.607184410,57,-69.6994,-7.71264,0.182247,0.00963397,-0.0130175,-0.997975,0.0615069
1317384512.707190037,58,-70.8408,-7.84514,0.207534,0.00943055,-0.0124778,-0.998006,0.0611494
1317384512.807209730,59,-71.9566,-8.03143,0.256132,0.00881236,-0.0118719,-0.998014,0.0612353
1317384512.907212019,60,-73.0974,-8.14479,0.294234,0.00804359,-0.0117252,-0.998108,0.0598166
1317384513.007213116,61,-74.261,-8.34137,0.32017,0.00660649,-0.0121859,-0.998134,0.0594623
1317384513.107221365,62,-75.4131,-8.3812,0.338149,0.00529319,-0.0132369,-0.998272,0.0570084
1317384513.207221985,63,-76.5133,-8.53216,0.315189,0.00566447,-0.013904,-0.998309,0.0561534
1317384513.307215691,64,-77.582,-8.68631,0.297338,0.00697179,-0.0140072,-0.998347,0.0553072
1317384513.407215595,65,-77.544,-8.68076,0.298888,0.00685945,-0.0139987,-0.998349,0.0552754
1317384513.507215500,66,-76.9026,-8.60807,0.294226,0.00556493,-0.0141659,-0.998315,0.0560034
1317384513.607231140,67,-80.341,-9.13859,0.254076,0.00541365,-0.0137518,-0.998478,0.0531394
1317384513.707381010,68,-82.0698,-9.1879,0.207672,0.00499743,-0.0145161,-0.998672,0.0491749
1317384513.807324886,69,-83.1434,-9.46612,0.234008,0.00464287,-0.0144223,-0.998647,0.0497492
1317384513.907379627,70,-84.3009,-9.24391,0.265324,0.0047194,-0.0151404,-0.998901,0.0440982
1317384514.007370472,71,-85.4386,-9.26038,0.279897,0.00469254,-0.0151596,-0.999019,0.0413508
1317384514.107374907,72,-86.5566,-9.36266,0.296359,0.00357257,-0.0153129,-0.999085,0.0397833
1317384514.207369089,73,-87.6567,-9.39847,0.326168,0.00229451,-0.0156064,-0.999165,0.0376808
1317384514.307369709,74,-88.7156,-9.50725,0.336236,0.00207516,-0.0158204,-0.999201,0.0366351
1317384514.407370329,75,-89.8143,-9.57228,0.358486,0.00232341,-0.0161914,-0.999249,0.0351271
1317384514.507374048,76,-90.9466,-9.67077,0.429093,0.0024235,-0.0168644,-0.999273,0.0341131
1317384514.607372761,77,-92.049,-9.66507,0.419016,0.00332629,-0.0172265,-0.999331,0.0320917
1317384514.707369566,78,-93.0093,-9.71083,0.390569,0.00392538,-0.0176087,-0.999356,0.031008
1317384514.807372570,79,-92.3172,-9.6066,0.412042,0.00313707,-0.0176953,-0.999345,0.0314237
1317384514.907351971,80,-93.6426,-9.71949,0.381064,0.00277424,-0.0184066,-0.999361,0.0305215
1317384515.007303476,81,-96.3602,-9.93618,0.371356,0.00167851,-0.019125,-0.999413,0.0283713
1317384515.107324839,82,-97.5324,-9.97287,0.378088,0.000827289,-0.0191752,-0.999443,0.0273157
1317384515.207281590,83,-97.7301,-10.1235,0.33944,0.000981562,-0.0188253,-0.999406,0.0288386
1317384515.307249784,84,-98.5614,-10.1022,0.321886,0.00214825,-0.018993,-0.999414,0.0283854
1317384515.407286406,85,-100.83,-10.4145,0.289841,0.00324262,-0.0186154,-0.999355,0.0305295
1317384515.507308245,86,-102.097,-10.3885,0.301343,0.0037114,-0.0187119,-0.999353,0.0304782
1317384515.607299328,87,-103.26,-10.4273,0.328608,0.00372389,-0.0187481,-0.999324,0.0314121
1317384515.707323551,88,-104.427,-10.5238,0.333307,0.00403205,-0.018579,-0.99927,0.0331475
1317384515.807343721,89,-105.595,-10.56,0.377634,0.00363501,-0.0181972,-0.999231,0.0345346
1317384515.907336712,90,-106.71,-10.7191,0.375061,0.00369043,-0.0177491,-0.999143,0.0372079
1317384516.007328749,91,-107.845,-10.6982,0.35545,0.00415246,-0.0176975,-0.999101,0.0382901
1317384516.107323170,92,-109.013,-10.7237,0.342643,0.00476176,-0.017545,-0.999039,0.0398926
1317384516.207328081,93,-110.198,-10.8364,0.344411,0.00530095,-0.0173511,-0.99894,0.0422946
1317384516.307328939,94,-111.383,-11.0007,0.372756,0.00537638,-0.017273,-0.998812,0.0452386
1317384516.407330751,95,-112.527,-11.1285,0.38349,0.00544101,-0.0169934,-0.998693,0.0478859
1317384516.507329941,96,-113.267,-11.1519,0.390004,0.0053448,-0.0168254,-0.998635,0.0491601
1317384516.607329845,97,-112.402,-11.0723,0.389119,0.00501341,-0.0168843,-0.998712,0.0475807
1317384516.707329035,98,-114.94,-11.2359,0.466679,0.00433555,-0.0162889,-0.998522,0.0516742
1317384516.807354212,99,-117.246,-11.5055,0.479672,0.00430611,-0.0150848,-0.998322,0.0557325
1317384516.907337666,100,-118.426,-11.6302,0.457364,0.00449545,-0.0141517,-0.998276,0.056793
1317384517.007345676,101,-119.536,-11.7066,0.442773,0.00473358,-0.0135196,-0.99827,0.0570277
1317384517.107336283,102,-119.942,-11.7177,0.447573,0.00461437,-0.0133874,-0.998271,0.0570497
1317384517.207355261,103,-121.325,-11.7222,0.450276,0.00490722,-0.0129887,-0.998314,0.0563644
1317384517.307348728,104,-123.143,-12.0455,0.470596,0.00527207,-0.0116838,-0.998228,0.0581059
1317384517.407353401,105,-124.345,-12.2163,0.500021,0.00570462,-0.010738,-0.998195,0.0588049
1317384517.507346392,106,-125.505,-12.44,0.504865,0.00662221,-0.00987182,-0.998131,0.0599402
1317384517.607352257,107,-126.704,-12.6073,0.512429,0.00696765,-0.00979713,-0.998091,0.0605817
1317384517.707362413,108,-127.905,-12.796,0.482627,0.00695009,-0.0101372,-0.998045,0.0612797
1317384517.807373047,109,-129.127,-12.8115,0.457446,0.00721509,-0.0110691,-0.99807,0.0606769
1317384517.907374620,110,-130.331,-12.9087,0.456402,0.00799424,-0.0121889,-0.998046,0.0607568
1317384518.007372379,111,-131.528,-13.0764,0.473588,0.00880482,-0.0132651,-0.997992,0.061309
1317384518.107372284,112,-132.73,-13.3047,0.465005,0.0095609,-0.0145311,-0.997916,0.0621303
1317384518.207372904,113,-133.92,-13.5194,0.425808,0.0097144,-0.0161209,-0.997853,0.0627353
1317384518.307372093,114,-134.326,-13.6223,0.420608,0.00929889,-0.0168301,-0.997817,0.0631817
1317384518.407371998,115,-134.048,-13.5869,0.42464,0.00919801,-0.016252,-0.997825,0.0632221
1317384518.507407427,116,-137.052,-13.6555,0.466795,0.00880783,-0.0183745,-0.997941,0.0608201
1317384518.607431173,117,-138.797,-13.796,0.459906,0.00906225,-0.0190516,-0.997964,0.0601955
1317384518.707434893,118,-140.005,-14.176,0.465138,0.00975595,-0.0181036,-0.99789,0.0615844
1317384518.807429075,119,-141.2,-14.2603,0.474431,0.00992118,-0.017567,-0.997941,0.0608871
1317384518.907418966,120,-142.412,-14.4356,0.502267,0.00922633,-0.0172698,-0.997951,0.0609121
1317384519.007431507,121,-143.664,-14.5629,0.481643,0.00809,-0.0174102,-0.997979,0.0605806
1317384519.107442141,122,-144.902,-14.7007,0.505989,0.00646827,-0.0176423,-0.998,0.0603604
1317384519.207441568,123,-146.093,-14.9181,0.469482,0.00520704,-0.0178749,-0.997985,0.0606589
1317384519.307440758,124,-147.259,-15.1745,0.463916,0.00400183,-0.0179576,-0.99795,0.0612891
1317384519.407440186,125,-148.454,-15.3568,0.461151,0.00358451,-0.0180458,-0.997939,0.0614683
1317384519.507440329,126,-149.673,-15.5358,0.484673,0.00354923,-0.0180027,-0.99792,0.0617995
1317384519.607440472,127,-150.895,-15.6594,0.499035,0.00373352,-0.0176295,-0.99793,0.0617287
1317384519.707439661,128,-151.992,-15.842,0.483988,0.00427571,-0.0173737,-0.997907,0.0621391
1317384519.807439566,129,-151.163,-15.7414,0.477154,0.00522455,-0.0171939,-0.997885,0.0624667
1317384519.907421827,130,-152.176,-15.9357,0.416806,0.00578445,-0.0170032,-0.997838,0.0632252
1317384520.007421494,131,-155.47,-16.4918,0.447908,0.00491598,-0.0172085,-0.997762,0.0644223
1317384520.107410431,132,-156.262,-16.5042,0.450274,0.00493612,-0.0172654,-0.99778,0.0641266
1317384520.207409859,133,-157.234,-16.3736,0.449791,0.00496959,-0.0172607,-0.997866,0.0627697
1317384520.307404518,134,-159.254,-16.4565,0.449583,0.00497699,-0.0173201,-0.997898,0.0622463
1317384520.407413244,135,-160.541,-16.534,0.464074,0.00463337,-0.017186,-0.997906,0.0621759
1317384520.507404804,136,-161.769,-16.546,0.470476,0.00432349,-0.0169838,-0.997942,0.0616807
1317384520.607402086,137,-162.978,-16.7819,0.482887,0.00415941,-0.0168257,-0.99789,0.0625676
1317384520.707401752,138,-164.183,-17.0659,0.479866,0.00381296,-0.0167965,-0.997813,0.0638182
1317384520.807399273,139,-165.387,-17.1803,0.488358,0.00364798,-0.0166931,-0.997803,0.0640023
1317384520.907401562,140,-166.553,-17.404,0.497071,0.00396141,-0.0166259,-0.997749,0.0648423
1317384521.007401466,141,-167.732,-17.6811,0.515176,0.00431171,-0.0164595,-0.997672,0.0660353
1317384521.107401848,142,-168.955,-17.7888,0.504522,0.00463665,-0.0164044,-0.997666,0.0661224
1317384521.207401752,143,-170.191,-17.9887,0.511449,0.0047369,-0.0162242,-0.997626,0.0667542
1317384521.307401896,144,-171.416,-18.0704,0.541901,0.00452773,-0.0160185,-0.997635,0.0666827
1317384521.407401562,145,-172.23,-18.1734,0.552506,0.00426549,-0.0158559,-0.997626,0.06688
1317384521.507401705,146,-171.36,-18.0664,0.543823,0.00417548,-0.0158527,-0.997634,0.0667635
1317384521.607404470,147,-173.802,-18.077,0.543974,0.00391374,-0.0155585,-0.99773,0.0654035
1317384521.707449198,148,-176.208,-18.9312,0.557535,0.00337059,-0.0154514,-0.997497,0.0689191
1317384521.807466507,149,-177.462,-18.9997,0.547317,0.00321527,-0.0162444,-0.997513,0.068505
1317384521.907483816,150,-178.658,-18.9953,0.602509,0.00357092,-0.0170848,-0.997546,0.0678107
1317384522.007467508,151,-179.863,-18.8646,0.600806,0.00461877,-0.0174878,-0.997629,0.0663986
1317384522.107467651,152,-181.066,-19.0166,0.602914,0.00578213,-0.0174766,-0.997614,0.0665335
1317384522.207465410,153,-182.303,-19.0559,0.617598,0.00603193,-0.017173,-0.997655,0.0659857
1317384522.307462931,154,-183.517,-19.2765,0.626386,0.00525225,-0.0166943,-0.997639,0.0664077
1317384522.407463789,155,-184.707,-19.2952,0.623122,0.00436574,-0.0165214,-0.997686,0.0658073
1317384522.507464409,156,-185.886,-19.4225,0.640192,0.00430914,-0.0164117,-0.99769,0.0657782
1317384522.607464552,157,-187.091,-19.5276,0.646116,0.00491326,-0.0164192,-0.9977,0.0655772
1317384522.707464218,158,-188.289,-19.668,0.653201,0.00570321,-0.0163542,-0.997705,0.0654521
1317384522.807464123,159,-189.466,-19.8323,0.667401,0.00616446,-0.0163682,-0.997714,0.0652804
1317384522.907466888,160,-188.323,-19.5678,0.663943,0.00630908,-0.0167209,-0.99776,0.0644567
1317384523.007467270,161,-185.892,-19.3365,0.667351,0.00622419,-0.0171885,-0.997738,0.0646859
1317384523.107475758,162,-190.587,-19.5121,0.706963,0.00513518,-0.0175204,-0.997942,0.0614633
1317384523.207515001,163,-193.306,-20.2709,0.629499,0.00486123,-0.0176143,-0.997834,0.0631936
1317384523.307505608,164,-193.482,-20.0799,0.636384,0.00512783,-0.017726,-0.997895,0.062173
1317384523.407511234,165,-196.101,-19.9288,0.685209,0.00542206,-0.0182222,-0.998109,0.0584505
1317384523.507502079,166,-197.695,-20.4088,0.713424,0.00579787,-0.0180565,-0.99807,0.0591404
1317384523.607502222,167,-198.862,-20.4316,0.718933,0.00591406,-0.0180098,-0.998131,0.0580999
1317384523.707497597,168,-200.015,-20.5423,0.727026,0.00596651,-0.0179022,-0.998163,0.0575661
1317384523.807496786,169,-201.172,-20.6337,0.738456,0.00612313,-0.0178475,-0.998199,0.0569376
1317384523.907497883,170,-202.307,-20.7743,0.747189,0.00621348,-0.0177445,-0.99822,0.0565932
1317384524.007497072,171,-203.419,-20.9429,0.755429,0.00622033,-0.0178276,-0.998227,0.0564554
1317384524.107498884,172,-204.53,-21.1032,0.752535,0.00621243,-0.0180524,-0.99823,0.0563181
1317384524.207498789,173,-205.622,-21.2545,0.761175,0.00637557,-0.0182423,-0.998228,0.0562728
1317384524.307498217,174,-206.726,-21.2744,0.773021,0.00674829,-0.0184798,-0.998248,0.0558005
1317384524.407498121,175,-207.818,-21.2993,0.78445,0.00702693,-0.01854,-0.998258,0.0555599
1317384524.507498026,176,-208.863,-21.3448,0.784611,0.0069984,-0.0185085,-0.998262,0.0555147
1317384524.607498407,177,-209.843,-21.519,0.800202,0.00660541,-0.0183929,-0.998234,0.0560932
1317384524.707498312,178,-209.69,-21.5045,0.800877,0.00624527,-0.0182235,-0.998232,0.0562364
1317384524.807497501,179,-210.484,-21.512,0.809836,0.00621265,-0.0182958,-0.998232,0.0562169
1317384524.907519817,180,-212.909,-21.5871,0.816793,0.00643925,-0.0186761,-0.998235,0.056003
1317384525.007522345,181,-213.976,-22.0863,0.810239,0.00697744,-0.0188541,-0.998079,0.0585933
1317384525.107518673,182,-214.954,-22.1711,0.814012,0.00755383,-0.0191596,-0.998021,0.0594085
1317384525.207517624,183,-215.97,-22.0305,0.813049,0.00822072,-0.0193172,-0.998022,0.0592565
1317384525.307517529,184,-216.929,-22.2088,0.800273,0.00844075,-0.0191248,-0.997938,0.0606817
1317384525.407516956,185,-217.914,-22.0607,0.805748,0.00825933,-0.0191661,-0.997931,0.0608134
1317384525.507516861,186,-218.81,-22.3222,0.802332,0.00830051,-0.0190067,-0.99781,0.0628131
1317384525.607517481,187,-218.644,-22.5272,0.809558,0.00820099,-0.0188392,-0.997744,0.063905
1317384525.707515478,188,-217.26,-22.2527,0.757254,0.0078686,-0.0188069,-0.997873,0.0619147
1317384525.807514906,189,-220.615,-22.419,0.799082,0.00820478,-0.0187147,-0.997648,0.0654268
1317384525.907510519,190,-222.265,-23.1881,0.807614,0.00809133,-0.0184362,-0.997303,0.0705765
1317384526.007507086,191,-223.07,-23.4018,0.787111,0.00777789,-0.0181909,-0.99717,0.072527
1317384526.107519865,192,-223.931,-22.8691,0.789954,0.00754426,-0.0181547,-0.997279,0.0710538
1317384526.207520008,193,-224.744,-22.7069,0.800602,0.00735206,-0.0175992,-0.997286,0.0711053
1317384526.307524443,194,-225.464,-23.2948,0.810897,0.00745893,-0.0167628,-0.997083,0.0740917
1317384526.407524586,195,-226.146,-23.4729,0.811046,0.0078083,-0.0165143,-0.997047,0.0745947
1317384526.507524490,196,-226.357,-23.5529,0.809283,0.00827211,-0.0167208,-0.997061,0.0742995
1317384526.607526064,197,-227.259,-23.7805,0.819402,0.00833566,-0.0166255,-0.997023,0.0748317
1317384526.707524538,198,-228.35,-23.7424,0.834119,0.00788875,-0.0165006,-0.997079,0.0741489
1317384526.807523727,199,-229.069,-23.7214,0.841198,0.00685146,-0.016531,-0.997144,0.0733709
1317384526.907525063,200,-229.761,-23.918,0.844079,0.00598035,-0.016411,-0.997153,0.0733546
1317384527.007524014,201,-230.474,-23.8489,0.838192,0.00549075,-0.0164138,-0.997251,0.0720423
1317384527.107524872,202,-231.141,-23.9759,0.846502,0.00526449,-0.0162605,-0.997293,0.0715124
1317384527.207525015,203,-231.872,-23.5731,0.828656,0.00514292,-0.0165377,-0.997501,0.0684973
1317384527.307525635,204,-232.564,-23.6537,0.830508,0.00512577,-0.0165526,-0.997566,0.0675473
1317384527.407525301,205,-233.227,-23.9317,0.832322,0.00512699,-0.0164441,-0.997574,0.067445
1317384527.507525206,206,-233.937,-23.7599,0.830624,0.00509867,-0.0166042,-0.997725,0.0651341
1317384527.607524872,207,-234.581,-24.0122,0.846267,0.00524098,-0.0165178,-0.997758,0.064644
1317384527.707524776,208,-235.209,-24.3654,0.86057,0.00550917,-0.0166006,-0.997769,0.0644238
1317384527.807524920,209,-235.025,-24.6047,0.857126,0.00571869,-0.0166832,-0.99769,0.0655945
1317384527.907527924,210,-234.376,-24.3722,0.857429,0.0055946,-0.0166808,-0.997675,0.065844
1317384528.007526159,211,-236.799,-24.1216,0.880781,0.00573742,-0.0174667,-0.998086,0.0590509
1317384528.107533693,212,-237.945,-23.6213,0.91328,0.00541006,-0.0178789,-0.998358,0.0541471
1317384528.207535744,213,-238.537,-23.6598,0.899661,0.00514529,-0.0177562,-0.998433,0.0528189
1317384528.307538271,214,-239.012,-23.7973,0.919294,0.00496385,-0.0175862,-0.998469,0.0522131
1317384528.407541990,215,-239.841,-23.8607,0.949473,0.00497882,-0.0174376,-0.998563,0.050432
1317384528.507541895,216,-240.633,-23.6095,0.947537,0.00528296,-0.0172755,-0.998703,0.047595
1317384528.607542038,217,-241.324,-23.5017,0.955693,0.00529977,-0.0173547,-0.99879,0.0457121
1317384528.707540035,218,-241.997,-23.6316,0.971521,0.00491403,-0.0174195,-0.998826,0.0449346
1317384528.807538509,219,-242.671,-23.712,0.97274,0.00408523,-0.0175199,-0.998866,0.0440782
1317384528.907538414,220,-243.329,-23.8315,0.957366,0.00327043,-0.0177188,-0.998881,0.0437382
1317384529.007537365,221,-244.022,-23.723,0.975615,0.00271812,-0.018132,-0.998919,0.0427226
1317384529.107537746,222,-244.732,-23.6425,0.972619,0.00237541,-0.0183235,-0.998947,0.0420003
1317384529.207537651,223,-245.441,-23.8052,0.969628,0.00217675,-0.0182094,-0.998934,0.0423555
1317384529.307537794,224,-246.149,-23.9154,0.970978,0.00198135,-0.0177469,-0.998938,0.0424785
1317384529.407537937,225,-246.827,-24.1407,0.963894,0.00149977,-0.0175026,-0.998917,0.0430875
1317384529.507538319,226,-247.481,-24.4777,0.933727,0.000751889,-0.0181044,-0.998861,0.0441432
1317384529.607537031,227,-247.247,-24.5389,0.934449,0.000774056,-0.0190935,-0.998829,0.0444504
1317384529.707534075,228,-247.682,-24.3034,0.934211,0.00126644,-0.0197632,-0.998874,0.0431144
1317384529.807531118,229,-249.641,-24.4654,0.975495,0.0020394,-0.0196826,-0.998897,0.0425776
1317384529.907531738,230,-250.518,-24.5743,0.960264,0.00400211,-0.018631,-0.998921,0.0423419
1317384530.007531881,231,-251.277,-24.513,0.982824,0.00495019,-0.0186677,-0.998962,0.0412464
1317384530.107530117,232,-251.719,-24.899,1.00444,0.00531171,-0.018673,-0.998917,0.0422735
1317384530.207526207,233,-252.152,-24.5645,1.00177,0.00406802,-0.0183438,-0.999035,0.0397018
1317384530.307523489,234,-253.413,-25.1668,0.988757,0.000955781,-0.0176472,-0.999081,0.0390402
1317384530.407521009,235,-254.279,-25.3643,0.989629,0.00042299,-0.0171471,-0.999139,0.0377793
1317384530.507522821,236,-255.087,-24.9966,1.00076,0.00129677,-0.0174159,-0.999251,0.0345316
1317384530.607523918,237,-255.896,-25.011,1.03654,0.00257789,-0.0185093,-0.999284,0.0328933
1317384530.707525492,238,-256.692,-25.0425,1.03895,0.00358848,-0.01951,-0.999307,0.0314887
1317384530.807525635,239,-257.517,-25.0273,1.017,0.00406351,-0.0198138,-0.999352,0.0297672
1317384530.907524824,240,-258.321,-25.0054,1.01159,0.00360896,-0.0192921,-0.999411,0.0281508
1317384531.007524729,241,-259.118,-25.0841,1.02013,0.00285681,-0.0188206,-0.999452,0.0270823
1317384531.107525110,242,-259.908,-25.29,1.05826,0.00219653,-0.0185752,-0.999472,0.0265632
1317384531.207524300,243,-260.696,-25.3483,1.11284,0.00234695,-0.0183345,-0.999507,0.0253689
1317384531.307523966,244,-261.439,-25.4133,1.10285,0.00320589,-0.0177194,-0.999546,0.0241394
1317384531.407523155,245,-261.556,-25.4822,1.09657,0.00328498,-0.017663,-0.999546,0.0241811
1317384531.507522821,246,-262.519,-25.8953,1.16025,0.00320942,-0.0174715,-0.999553,0.0240594
1317384531.607520580,247,-263.862,-26.0135,1.1739,0.00338192,-0.01761,-0.999595,0.0220995
1317384531.707517385,248,-264.684,-25.9894,1.19445,0.00333389,-0.0185955,-0.999606,0.020758
1317384531.807517529,249,-265.518,-25.9404,1.19141,0.00351642,-0.0196269,-0.999608,0.0196773
1317384531.907515049,250,-266.351,-25.7516,1.16681,0.00355716,-0.0200504,-0.999623,0.0184356
1317384532.007514477,251,-267.156,-25.8412,1.15633,0.00362682,-0.0203345,-0.999615,0.0185205
1317384532.107512712,252,-267.999,-25.7,1.118,0.00386246,-0.0204914,-0.999627,0.0176643
1317384532.207512379,253,-268.807,-25.7613,1.14447,0.00395865,-0.0204776,-0.999623,0.0178386
1317384532.307512999,254,-269.599,-25.9303,1.20875,0.00383797,-0.0203995,-0.999609,0.0187185
1317384532.407513380,255,-270.438,-25.999,1.17313,0.00362457,-0.0204497,-0.999595,0.019438
1317384532.507513046,256,-271.229,-26.0924,1.17386,0.00320449,-0.0203149,-0.999581,0.020375
1317384532.607513189,257,-272.032,-26.1785,1.17519,0.00284689,-0.019981,-0.999568,0.021377
1317384532.707513571,258,-272.862,-26.1769,1.21316,0.00264886,-0.0194956,-0.999563,0.0220391
1317384532.807513237,259,-273.538,-26.3232,1.22101,0.00271528,-0.019156,-0.999543,0.0232297
1317384532.907512426,260,-274.075,-26.3039,1.16056,0.00321881,-0.0189427,-0.999528,0.0239537
1317384533.007512331,261,-275.212,-26.1696,1.1243,0.00395033,-0.0189691,-0.999501,0.0249569
1317384533.107512951,262,-276.087,-26.0927,1.13682,0.00472255,-0.0192205,-0.999462,0.0261502
1317384533.207512856,263,-276.788,-26.0823,1.14425,0.00551728,-0.019635,-0.999403,0.0278752
1317384533.307514429,264,-277.688,-26.0603,1.13203,0.00637911,-0.0200611,-0.999325,0.0301124
1317384533.407514334,265,-278.545,-26.0759,1.1353,0.00686811,-0.0202577,-0.999245,0.03242
1317384533.507513762,266,-279.328,-26.0722,1.11528,0.00726902,-0.0205265,-0.999169,0.0344552
1317384533.607512951,267,-280.074,-26.1065,1.10729,0.00745158,-0.0209514,-0.999086,0.0365189
1317384533.707513809,268,-280.851,-25.9765,1.08432,0.00740783,-0.0211231,-0.999032,0.0378687
